Time	PCO2	SigCSurf	SigCDeep	AlkSurf	AlkDeep	PO4Surf	PO4Deep	d13CAtm	d13CSurf	d13CDeep	BioC	d13CBio	Inject	Stemp	Dtemp	Export	Lysocline	CalBurial	Dissolution	c13Diss	OrgBurial	PO4Burial	sCO3--Change	dCO3--Change	SAFrac	Assim	Resp	Eros
99846.4	5.52163	3.93093	4.08031	4.03865	4.02465	0.369795	1.79285	-7.8207	0.491745	-0.380383	0.11429	-33.2247	0	294.248	285.248	0.000184602	5.42431	3.88932e-05	6.90699e-06	0.958141	4.41589e-06	1.49414e-05	-0.0358733	0.0725812	8.33787	0.00863441	0.00860811	2.61861e-05	
100098	5.52467	3.93209	4.08152	4.03981	4.02579	0.369924	1.79348	-7.81978	0.492155	-0.38003	0.114336	-33.2262	0	294.253	285.253	0.000184666	5.4249	3.8915e-05	6.90115e-06	0.958162	4.41558e-06	1.49437e-05	-0.0358437	0.072588	8.33735	0.00863954	0.00861323	2.6194e-05	
100350	5.52771	3.93324	4.08272	4.04097	4.02693	0.370053	1.79411	-7.81885	0.492565	-0.379675	0.114382	-33.2276	0	294.258	285.258	0.000184731	5.42549	3.89368e-05	6.89532e-06	0.958184	4.41527e-06	1.49461e-05	-0.0358142	0.0725948	8.33683	0.00864467	0.00861836	2.62018e-05	
100602	5.53075	3.93439	4.08392	4.04212	4.02807	0.370182	1.79474	-7.81792	0.492977	-0.37932	0.114428	-33.2291	0	294.263	285.263	0.000184795	5.42607	3.89586e-05	6.8895e-06	0.958208	4.41496e-06	1.49484e-05	-0.0357847	0.0726016	8.33631	0.00864981	0.00862349	2.62096e-05	
100854	5.53379	3.93555	4.08512	4.04328	4.02921	0.370311	1.79536	-7.81699	0.493389	-0.378964	0.114474	-33.2305	0	294.267	285.267	0.000184859	5.42665	3.89804e-05	6.88368e-06	0.958233	4.41465e-06	1.49507e-05	-0.0357552	0.0726084	8.33578	0.00865495	0.00862862	2.62174e-05	
101106	5.53683	3.9367	4.08632	4.04444	4.03034	0.370441	1.79599	-7.81606	0.493803	-0.378607	0.11452	-33.232	0	294.272	285.272	0.000184924	5.42723	3.90023e-05	6.87786e-06	0.95826	4.41434e-06	1.4953e-05	-0.0357258	0.0726151	8.33526	0.00866009	0.00863375	2.62253e-05	
101357	5.53987	3.93785	4.08752	4.0456	4.03148	0.37057	1.79662	-7.81513	0.494217	-0.378249	0.114566	-33.2334	0	294.277	285.277	0.000184988	5.42781	3.90241e-05	6.87204e-06	0.958288	4.41404e-06	1.49554e-05	-0.0356964	0.0726219	8.33474	0.00866524	0.00863889	2.62331e-05	
101609	5.54291	3.93901	4.08872	4.04675	4.03262	0.370699	1.79725	-7.8142	0.494632	-0.37789	0.114612	-33.2348	0	294.282	285.282	0.000185053	5.42839	3.90459e-05	6.86623e-06	0.958318	4.41373e-06	1.49577e-05	-0.035667	0.0726286	8.33422	0.00867038	0.00864403	2.6241e-05	
101861	5.54595	3.94016	4.08992	4.04791	4.03376	0.370828	1.79788	-7.81327	0.495049	-0.37753	0.114658	-33.2363	0	294.286	285.286	0.000185117	5.42897	3.90677e-05	6.86042e-06	0.958349	4.41342e-06	1.496e-05	-0.0356377	0.0726353	8.3337	0.00867554	0.00864918	2.62488e-05	
102112	5.549	3.94131	4.09112	4.04906	4.03489	0.370957	1.79851	-7.81234	0.495466	-0.377169	0.114704	-33.2377	0	294.291	285.291	0.000185182	5.42954	3.90895e-05	6.85461e-06	0.958381	4.41311e-06	1.49624e-05	-0.0356084	0.0726419	8.33318	0.00868069	0.00865432	2.62567e-05	
102363	5.55204	3.94246	4.09232	4.05022	4.03603	0.371086	1.79914	-7.8114	0.495884	-0.376808	0.11475	-33.2392	0	294.296	285.296	0.000185246	5.43012	3.91112e-05	6.8488e-06	0.958415	4.4128e-06	1.49647e-05	-0.0355791	0.0726486	8.33266	0.00868585	0.00865947	2.62646e-05	
102615	5.55508	3.94361	4.09351	4.05137	4.03717	0.371215	1.79976	-7.81047	0.496304	-0.376445	0.114797	-33.2406	0	294.301	285.301	0.000185311	5.43069	3.9133e-05	6.843e-06	0.95845	4.4125e-06	1.4967e-05	-0.0355499	0.0726553	8.33214	0.00869101	0.00866463	2.62724e-05	
102866	5.55812	3.94476	4.09471	4.05252	4.0383	0.371344	1.80039	-7.80953	0.496724	-0.376081	0.114843	-33.242	0	294.305	285.305	0.000185375	5.43126	3.91548e-05	6.8372e-06	0.958487	4.41219e-06	1.49693e-05	-0.0355207	0.0726619	8.33163	0.00869617	0.00866978	2.62803e-05	
103117	5.56116	3.94591	4.09591	4.05368	4.03944	0.371473	1.80102	-7.8086	0.497145	-0.375717	0.114889	-33.2434	0	294.31	285.31	0.000185439	5.43183	3.91766e-05	6.83141e-06	0.958525	4.41188e-06	1.49717e-05	-0.0354915	0.0726685	8.33111	0.00870134	0.00867494	2.62882e-05	
103368	5.56421	3.94706	4.0971	4.05483	4.04057	0.371602	1.80165	-7.80766	0.497567	-0.375351	0.114935	-33.2449	0	294.315	285.315	0.000185504	5.43239	3.91984e-05	6.82561e-06	0.958564	4.41158e-06	1.4974e-05	-0.0354624	0.0726751	8.33059	0.00870651	0.0086801	2.62961e-05	
103619	5.56725	3.94821	4.0983	4.05598	4.0417	0.371731	1.80228	-7.80673	0.49799	-0.374985	0.114982	-33.2463	0	294.32	285.32	0.000185568	5.43296	3.92201e-05	6.81982e-06	0.958605	4.41127e-06	1.49763e-05	-0.0354333	0.0726817	8.33007	0.00871168	0.00868527	2.6304e-05	
103870	5.57029	3.94936	4.09949	4.05713	4.04284	0.37186	1.80291	-7.80579	0.498414	-0.374618	0.115028	-33.2477	0	294.324	285.324	0.000185633	5.43352	3.92419e-05	6.81403e-06	0.958648	4.41097e-06	1.49786e-05	-0.0354042	0.0726882	8.32955	0.00871686	0.00869044	2.63119e-05	
104121	5.57333	3.9505	4.10069	4.05828	4.04397	0.371989	1.80354	-7.80485	0.498839	-0.37425	0.115074	-33.2492	0	294.329	285.329	0.000185697	5.43409	3.92637e-05	6.80825e-06	0.958691	4.41066e-06	1.4981e-05	-0.0353752	0.0726948	8.32904	0.00872204	0.00869561	2.63198e-05	
104372	5.57637	3.95165	4.10188	4.05943	4.0451	0.372118	1.80416	-7.80391	0.499265	-0.373881	0.115121	-33.2506	0	294.334	285.334	0.000185761	5.43465	3.92854e-05	6.80247e-06	0.958736	4.41036e-06	1.49833e-05	-0.0353462	0.0727013	8.32852	0.00872722	0.00870078	2.63277e-05	
104623	5.57942	3.9528	4.10308	4.06058	4.04623	0.372247	1.80479	-7.80297	0.499692	-0.373511	0.115167	-33.252	0	294.339	285.339	0.000185826	5.43521	3.93072e-05	6.79669e-06	0.958782	4.41005e-06	1.49856e-05	-0.0353172	0.0727078	8.328	0.00873241	0.00870596	2.63356e-05	
104874	5.58246	3.95394	4.10427	4.06173	4.04736	0.372376	1.80542	-7.80203	0.50012	-0.37314	0.115214	-33.2534	0	294.343	285.343	0.00018589	5.43576	3.93289e-05	6.79091e-06	0.95883	4.40975e-06	1.49879e-05	-0.0352882	0.0727143	8.32749	0.0087376	0.00871114	2.63435e-05	
105124	5.5855	3.95509	4.10546	4.06288	4.04849	0.372505	1.80605	-7.80109	0.500548	-0.372768	0.11526	-33.2548	0	294.348	285.348	0.000185955	5.43632	3.93507e-05	6.78513e-06	0.958879	4.40945e-06	1.49903e-05	-0.0352593	0.0727208	8.32697	0.00874279	0.00871632	2.63514e-05	
105375	5.58854	3.95623	4.10665	4.06403	4.04962	0.372634	1.80668	-7.80015	0.500978	-0.372396	0.115307	-33.2562	0	294.353	285.353	0.000186019	5.43688	3.93724e-05	6.77936e-06	0.95893	4.40914e-06	1.49926e-05	-0.0352304	0.0727273	8.32645	0.00874798	0.00872151	2.63593e-05	
105626	5.59159	3.95738	4.10784	4.06518	4.05075	0.372763	1.8073	-7.79921	0.501409	-0.372022	0.115353	-33.2577	0	294.357	285.357	0.000186083	5.43743	3.93942e-05	6.77359e-06	0.958981	4.40884e-06	1.49949e-05	-0.0352015	0.0727337	8.32594	0.00875318	0.0087267	2.63673e-05	
105876	5.59463	3.95852	4.10904	4.06632	4.05188	0.372892	1.80793	-7.79827	0.50184	-0.371648	0.1154	-33.2591	0	294.362	285.362	0.000186148	5.43799	3.94159e-05	6.76783e-06	0.959034	4.40854e-06	1.49972e-05	-0.0351727	0.0727401	8.32542	0.00875838	0.00873189	2.63752e-05	
106127	5.59767	3.95966	4.11023	4.06747	4.05301	0.373021	1.80856	-7.79732	0.502273	-0.371273	0.115447	-33.2605	0	294.367	285.367	0.000186212	5.43854	3.94377e-05	6.76206e-06	0.959089	4.40824e-06	1.49996e-05	-0.0351439	0.0727466	8.32491	0.00876359	0.00873709	2.63832e-05	
106377	5.60072	3.96081	4.11142	4.06862	4.05414	0.37315	1.80919	-7.79638	0.502706	-0.370897	0.115493	-33.2619	0	294.372	285.372	0.000186276	5.43909	3.94594e-05	6.7563e-06	0.959144	4.40794e-06	1.50019e-05	-0.0351151	0.072753	8.32439	0.00876879	0.00874229	2.63911e-05	
106627	5.60376	3.96195	4.11261	4.06976	4.05527	0.373279	1.80982	-7.79544	0.50314	-0.37052	0.11554	-33.2633	0	294.376	285.376	0.000186341	5.43964	3.94811e-05	6.75054e-06	0.959201	4.40763e-06	1.50042e-05	-0.0350864	0.0727594	8.32388	0.008774	0.00874749	2.63991e-05	
106877	5.6068	3.96309	4.1138	4.07091	4.05639	0.373408	1.81044	-7.79449	0.503575	-0.370142	0.115587	-33.2647	0	294.381	285.381	0.000186405	5.44018	3.95028e-05	6.74479e-06	0.959259	4.40733e-06	1.50065e-05	-0.0350577	0.0727657	8.32336	0.00877922	0.0087527	2.6407e-05	
107128	5.60984	3.96423	4.11498	4.07205	4.05752	0.373537	1.81107	-7.79355	0.504011	-0.369763	0.115634	-33.2661	0	294.386	285.386	0.00018647	5.44073	3.95246e-05	6.73903e-06	0.959319	4.40703e-06	1.50089e-05	-0.035029	0.0727721	8.32285	0.00878443	0.0087579	2.6415e-05	
107378	5.61289	3.96538	4.11617	4.0732	4.05864	0.373666	1.8117	-7.7926	0.504448	-0.369383	0.11568	-33.2675	0	294.39	285.39	0.000186534	5.44128	3.95463e-05	6.73328e-06	0.95938	4.40673e-06	1.50112e-05	-0.0350003	0.0727785	8.32234	0.00878965	0.00876312	2.6423e-05	
107628	5.61593	3.96652	4.11736	4.07434	4.05977	0.373795	1.81233	-7.79165	0.504886	-0.369003	0.115727	-33.2689	0	294.395	285.395	0.000186598	5.44182	3.9568e-05	6.72753e-06	0.959442	4.40643e-06	1.50135e-05	-0.0349717	0.0727848	8.32182	0.00879488	0.00876833	2.6431e-05	
107880	5.61897	3.96768	4.11856	4.0755	4.06091	0.373925	1.81296	-7.79069	0.505299	-0.368617	0.115775	-33.2703	0	294.4	285.4	0.000186663	5.44237	3.95899e-05	6.72175e-06	0.959571	4.40614e-06	1.50159e-05	-0.0349521	0.0727912	8.32131	0.0088002	0.00877359	2.6439e-05	
108133	5.62204	3.96884	4.11976	4.07665	4.06204	0.374055	1.8136	-7.78973	0.505731	-0.368231	0.115822	-33.2717	0	294.404	285.404	0.000186728	5.44291	3.96119e-05	6.71595e-06	0.959664	4.40584e-06	1.50182e-05	-0.0349273	0.0727975	8.32079	0.00880548	0.00877886	2.64471e-05	
108386	5.62513	3.96999	4.12096	4.07781	4.06318	0.374186	1.81423	-7.78877	0.506187	-0.367843	0.115869	-33.2732	0	294.409	285.409	0.000186794	5.44346	3.96338e-05	6.71013e-06	0.959708	4.40554e-06	1.50206e-05	-0.0348951	0.0728039	8.32027	0.00881076	0.00878415	2.64552e-05	
108639	5.62825	3.97113	4.12216	4.07896	4.06432	0.374316	1.81487	-7.78781	0.506674	-0.367454	0.115917	-33.2746	0	294.414	285.414	0.000186859	5.44401	3.96559e-05	6.70428e-06	0.959686	4.40522e-06	1.50229e-05	-0.0348533	0.0728103	8.31975	0.00881605	0.00878947	2.64633e-05	
108891	5.63129	3.97229	4.12336	4.08012	4.06546	0.374447	1.8155	-7.78685	0.507081	-0.367065	0.115964	-33.276	0	294.419	285.419	0.000186924	5.44455	3.96778e-05	6.69851e-06	0.959842	4.40493e-06	1.50253e-05	-0.034837	0.0728166	8.31924	0.00882139	0.00879474	2.64714e-05	
109144	5.63435	3.97345	4.12456	4.08127	4.06659	0.374577	1.81614	-7.78588	0.507514	-0.366675	0.116012	-33.2774	0	294.423	285.423	0.000186989	5.44509	3.96997e-05	6.69273e-06	0.959948	4.40464e-06	1.50276e-05	-0.0348132	0.0728229	8.31872	0.00882668	0.00880002	2.64795e-05	
109396	5.63744	3.9746	4.12576	4.08243	4.06773	0.374707	1.81677	-7.78492	0.507975	-0.366284	0.11606	-33.2788	0	294.428	285.428	0.000187054	5.44564	3.97216e-05	6.68691e-06	0.959996	4.40433e-06	1.503e-05	-0.034781	0.0728292	8.3182	0.00883198	0.00880533	2.64876e-05	
109649	5.64058	3.97573	4.12696	4.08358	4.06886	0.374838	1.81741	-7.78396	0.508479	-0.365892	0.116107	-33.2802	0	294.433	285.433	0.000187119	5.44618	3.97437e-05	6.68106e-06	0.95995	4.40402e-06	1.50323e-05	-0.0347353	0.0728356	8.31768	0.00883728	0.00881067	2.64958e-05	
109901	5.6436	3.9769	4.12816	4.08473	4.07	0.374968	1.81804	-7.78299	0.508877	-0.365499	0.116155	-33.2816	0	294.438	285.438	0.000187184	5.44672	3.97655e-05	6.67532e-06	0.960141	4.40373e-06	1.50347e-05	-0.0347231	0.0728418	8.31717	0.00884263	0.00881594	2.65039e-05	
110153	5.64665	3.97805	4.12935	4.08588	4.07113	0.375098	1.81868	-7.78202	0.509313	-0.365106	0.116203	-33.283	0	294.442	285.442	0.000187249	5.44725	3.97874e-05	6.66954e-06	0.960253	4.40344e-06	1.5037e-05	-0.0346996	0.0728481	8.31666	0.00884794	0.00882123	2.6512e-05	
110406	5.64975	3.9792	4.13055	4.08704	4.07226	0.375229	1.81931	-7.78106	0.509781	-0.364711	0.11625	-33.2844	0	294.447	285.447	0.000187314	5.44779	3.98094e-05	6.66374e-06	0.960301	4.40314e-06	1.50394e-05	-0.0346667	0.0728543	8.31614	0.00885325	0.00882656	2.65202e-05	
110658	5.65284	3.98034	4.13175	4.08819	4.0734	0.375359	1.81995	-7.78009	0.510249	-0.364316	0.116298	-33.2858	0	294.452	285.452	0.000187379	5.44833	3.98314e-05	6.65793e-06	0.960349	4.40283e-06	1.50417e-05	-0.0346337	0.0728606	8.31562	0.0088586	0.00883189	2.65283e-05	
110911	5.65595	3.98148	4.13294	4.08934	4.07453	0.37549	1.82058	-7.77913	0.510736	-0.363919	0.116346	-33.2872	0	294.456	285.456	0.000187444	5.44886	3.98533e-05	6.65212e-06	0.960361	4.40253e-06	1.5044e-05	-0.0345953	0.0728668	8.3151	0.00886392	0.00883723	2.65365e-05	
111163	5.65903	3.98262	4.13414	4.09049	4.07566	0.37562	1.82122	-7.77816	0.511193	-0.363522	0.116394	-33.2886	0	294.461	285.461	0.000187509	5.4494	3.98753e-05	6.64633e-06	0.960441	4.40223e-06	1.50464e-05	-0.0345665	0.0728731	8.31458	0.00886924	0.00884256	2.65447e-05	
111414	5.66207	3.98379	4.13533	4.09164	4.07679	0.37575	1.82185	-7.77719	0.511616	-0.363125	0.116442	-33.29	0	294.466	285.466	0.000187574	5.44993	3.98971e-05	6.64058e-06	0.960599	4.40194e-06	1.50488e-05	-0.0345488	0.0728792	8.31407	0.00887456	0.00884785	2.65528e-05	
111666	5.66513	3.98494	4.13652	4.09279	4.07792	0.37588	1.82248	-7.77623	0.512055	-0.362727	0.11649	-33.2913	0	294.471	285.471	0.000187639	5.45046	3.9919e-05	6.63482e-06	0.960721	4.40165e-06	1.50511e-05	-0.0345258	0.0728854	8.31356	0.00887989	0.00885316	2.6561e-05	
111918	5.66822	3.98608	4.13772	4.09394	4.07905	0.376011	1.82312	-7.77526	0.51252	-0.362327	0.116538	-33.2927	0	294.475	285.475	0.000187705	5.45099	3.9941e-05	6.62903e-06	0.960789	4.40135e-06	1.50535e-05	-0.034495	0.0728916	8.31305	0.00888522	0.0088585	2.65691e-05	
112170	5.67135	3.98721	4.13891	4.09509	4.08018	0.376141	1.82375	-7.7743	0.513021	-0.361926	0.116586	-33.2941	0	294.48	285.48	0.00018777	5.45152	3.99629e-05	6.62321e-06	0.960779	4.40104e-06	1.50558e-05	-0.0344529	0.0728978	8.31253	0.00889055	0.00886386	2.65773e-05	
112422	5.67438	3.98837	4.14011	4.09623	4.08131	0.376271	1.82439	-7.77333	0.513442	-0.361525	0.116633	-33.2955	0	294.485	285.485	0.000187835	5.45204	3.99848e-05	6.61748e-06	0.96095	4.40076e-06	1.50582e-05	-0.0344367	0.0729039	8.31202	0.00889593	0.00886917	2.65855e-05	
112673	5.67744	3.98952	4.1413	4.09738	4.08244	0.376401	1.82502	-7.77235	0.513888	-0.361124	0.116681	-33.2969	0	294.489	285.489	0.0001879	5.45257	4.00067e-05	6.61172e-06	0.961069	4.40047e-06	1.50605e-05	-0.0344127	0.0729101	8.31151	0.00890127	0.0088745	2.65937e-05	
112925	5.68053	3.99066	4.14249	4.09853	4.08357	0.376532	1.82566	-7.77139	0.514362	-0.360721	0.11673	-33.2983	0	294.494	285.494	0.000187965	5.45309	4.00286e-05	6.60594e-06	0.96113	4.40017e-06	1.50629e-05	-0.0343803	0.0729162	8.31099	0.00890661	0.00887985	2.66019e-05	
113177	5.68367	3.99178	4.14368	4.09968	4.0847	0.376662	1.82629	-7.77042	0.51488	-0.360316	0.116778	-33.2997	0	294.499	285.499	0.00018803	5.45362	4.00506e-05	6.60011e-06	0.961096	4.39986e-06	1.50651e-05	-0.0343342	0.0729224	8.31047	0.00891196	0.00888524	2.66101e-05	
113428	5.68669	3.99295	4.14487	4.10082	4.08583	0.376792	1.82693	-7.76944	0.515287	-0.359912	0.116826	-33.301	0	294.503	285.503	0.000188095	5.45414	4.00724e-05	6.5944e-06	0.961312	4.39958e-06	1.50675e-05	-0.0343236	0.0729284	8.30997	0.00891735	0.00889055	2.66183e-05	
113679	5.68974	3.9941	4.14606	4.10197	4.08695	0.376922	1.82756	-7.76847	0.515733	-0.359508	0.116874	-33.3024	0	294.508	285.508	0.00018816	5.45466	4.00942e-05	6.58866e-06	0.961443	4.39929e-06	1.50699e-05	-0.0343009	0.0729345	8.30946	0.00892271	0.00889589	2.66265e-05	
113931	5.69283	3.99524	4.14725	4.10311	4.08808	0.377053	1.82819	-7.7675	0.516211	-0.359101	0.116922	-33.3038	0	294.513	285.513	0.000188225	5.45518	4.01162e-05	6.58288e-06	0.961509	4.39899e-06	1.50722e-05	-0.0342685	0.0729406	8.30895	0.00892806	0.00890126	2.66347e-05	
114182	5.69593	3.99637	4.14844	4.10426	4.08921	0.377183	1.82883	-7.76652	0.516694	-0.358694	0.11697	-33.3052	0	294.517	285.517	0.00018829	5.45571	4.01381e-05	6.57711e-06	0.96157	4.3987e-06	1.50746e-05	-0.0342353	0.0729467	8.30843	0.00893346	0.00890663	2.6643e-05	
114434	5.69904	3.9975	4.14963	4.1054	4.09033	0.377313	1.82946	-7.76555	0.517197	-0.358286	0.117019	-33.3065	0	294.522	285.522	0.000188355	5.45623	4.016e-05	6.57131e-06	0.961589	4.39839e-06	1.50769e-05	-0.0341958	0.0729527	8.30791	0.00893883	0.00891203	2.66512e-05	
114685	5.70212	3.99864	4.15082	4.10655	4.09146	0.377444	1.8301	-7.76457	0.517664	-0.357878	0.117067	-33.3079	0	294.527	285.527	0.00018842	5.45674	4.01819e-05	6.56556e-06	0.961688	4.3981e-06	1.50792e-05	-0.0341678	0.0729588	8.3074	0.00894419	0.00891739	2.66595e-05	
114936	5.70515	3.9998	4.15201	4.10769	4.09258	0.377574	1.83073	-7.7636	0.518094	-0.357469	0.117115	-33.3093	0	294.531	285.531	0.000188485	5.45726	4.02037e-05	6.55984e-06	0.961874	4.39782e-06	1.50816e-05	-0.034152	0.0729648	8.3069	0.00894956	0.00892273	2.66677e-05	
115186	5.70821	4.00095	4.1532	4.10883	4.0937	0.377704	1.83136	-7.76263	0.518544	-0.357059	0.117164	-33.3106	0	294.536	285.536	0.00018855	5.45777	4.02256e-05	6.55411e-06	0.962013	4.39753e-06	1.5084e-05	-0.0341296	0.0729708	8.30639	0.00895493	0.00892809	2.66759e-05	
115438	5.71129	4.00208	4.15438	4.10997	4.09483	0.377834	1.832	-7.76165	0.519022	-0.356648	0.117212	-33.312	0	294.541	285.541	0.000188615	5.45829	4.02475e-05	6.54835e-06	0.962095	4.39724e-06	1.50863e-05	-0.0340987	0.0729768	8.30588	0.0089603	0.00893347	2.66842e-05	
115689	5.71443	4.0032	4.15557	4.11112	4.09595	0.377964	1.83263	-7.76068	0.519541	-0.356236	0.11726	-33.3134	0	294.546	285.546	0.00018868	5.4588	4.02694e-05	6.54255e-06	0.962088	4.39694e-06	1.50886e-05	-0.034055	0.0729828	8.30536	0.00896568	0.00893888	2.66924e-05	
115939	5.71745	4.00436	4.15676	4.11226	4.09707	0.378094	1.83327	-7.7597	0.519966	-0.355824	0.117309	-33.3147	0	294.55	285.55	0.000188745	5.45931	4.02912e-05	6.53684e-06	0.962291	4.39666e-06	1.5091e-05	-0.0340414	0.0729888	8.30486	0.00897111	0.00894423	2.67007e-05	
116190	5.72051	4.00551	4.15794	4.1134	4.0982	0.378224	1.8339	-7.75872	0.520422	-0.355411	0.117357	-33.3161	0	294.555	285.555	0.00018881	5.45982	4.0313e-05	6.53112e-06	0.962428	4.39637e-06	1.50934e-05	-0.0340181	0.0729947	8.30436	0.00897649	0.0089496	2.6709e-05	
116441	5.7236	4.00664	4.15913	4.11454	4.09932	0.378355	1.83453	-7.75775	0.52091	-0.354997	0.117406	-33.3174	0	294.559	285.559	0.000188875	5.46034	4.03349e-05	6.52536e-06	0.962503	4.39608e-06	1.50957e-05	-0.0339856	0.0730007	8.30385	0.00898188	0.008955	2.67173e-05	
116691	5.72669	4.00777	4.16032	4.11568	4.10044	0.378485	1.83517	-7.75676	0.521396	-0.354582	0.117454	-33.3188	0	294.564	285.564	0.00018894	5.46085	4.03568e-05	6.5196e-06	0.962583	4.39579e-06	1.5098e-05	-0.0339537	0.0730067	8.30334	0.00898732	0.00896041	2.67256e-05	
116942	5.7298	4.0089	4.1615	4.11682	4.10156	0.378615	1.8358	-7.75578	0.521896	-0.354166	0.117503	-33.3201	0	294.569	285.569	0.000189005	5.46135	4.03787e-05	6.51384e-06	0.962635	4.39549e-06	1.51004e-05	-0.0339177	0.0730126	8.30282	0.00899271	0.00896582	2.67339e-05	
117193	5.73287	4.01004	4.16269	4.11796	4.10268	0.378745	1.83644	-7.75481	0.522373	-0.35375	0.117552	-33.3215	0	294.573	285.573	0.00018907	5.46186	4.04005e-05	6.5081e-06	0.962743	4.3952e-06	1.51027e-05	-0.0338896	0.0730186	8.30232	0.00899811	0.00897122	2.67422e-05	
117443	5.73591	4.01118	4.16387	4.11909	4.1038	0.378875	1.83707	-7.75383	0.522821	-0.353333	0.1176	-33.3228	0	294.578	285.578	0.000189134	5.46237	4.04224e-05	6.50239e-06	0.962915	4.39492e-06	1.51051e-05	-0.0338705	0.0730245	8.30181	0.00900351	0.0089766	2.67505e-05	
117693	5.73897	4.01233	4.16505	4.12023	4.10492	0.379005	1.8377	-7.75285	0.523282	-0.352916	0.117649	-33.3242	0	294.583	285.583	0.000189199	5.46287	4.04442e-05	6.49667e-06	0.963061	4.39464e-06	1.51074e-05	-0.0338475	0.0730303	8.30131	0.00900891	0.00898199	2.67587e-05	
117944	5.74206	4.01346	4.16623	4.12137	4.10604	0.379135	1.83834	-7.75187	0.523766	-0.352497	0.117697	-33.3255	0	294.587	285.587	0.000189264	5.46338	4.0466e-05	6.49093e-06	0.963157	4.39435e-06	1.51098e-05	-0.0338174	0.0730362	8.3008	0.00901432	0.0089874	2.67671e-05	
118194	5.74517	4.01458	4.16742	4.12251	4.10716	0.379265	1.83897	-7.7509	0.524279	-0.352077	0.117746	-33.3269	0	294.592	285.592	0.000189329	5.46388	4.04879e-05	6.48516e-06	0.96319	4.39405e-06	1.51121e-05	-0.0337782	0.0730422	8.30029	0.00901973	0.00899283	2.67754e-05	
118447	5.74823	4.01574	4.16861	4.12366	4.10829	0.379397	1.83961	-7.7499	0.524719	-0.351653	0.117795	-33.3283	0	294.597	285.597	0.000189395	5.46439	4.051e-05	6.47941e-06	0.963403	4.39378e-06	1.51145e-05	-0.0337641	0.0730481	8.29978	0.00902524	0.00899828	2.67838e-05	
118697	5.75132	4.01687	4.16979	4.12479	4.10941	0.379527	1.84024	-7.74892	0.52521	-0.351232	0.117844	-33.3296	0	294.601	285.601	0.00018946	5.46489	4.05318e-05	6.47367e-06	0.963494	4.39349e-06	1.51168e-05	-0.0337328	0.0730539	8.29928	0.00903066	0.0090037	2.67921e-05	
118947	5.75444	4.01799	4.17098	4.12593	4.11053	0.379657	1.84088	-7.74794	0.525733	-0.35081	0.117893	-33.3309	0	294.606	285.606	0.000189525	5.46539	4.05537e-05	6.4679e-06	0.963516	4.39319e-06	1.51191e-05	-0.0336914	0.0730598	8.29876	0.00903608	0.00900916	2.68005e-05	
119200	5.75749	4.01916	4.17217	4.12708	4.11165	0.379788	1.84152	-7.74693	0.526162	-0.350384	0.117943	-33.3323	0	294.61	285.61	0.00018959	5.46589	4.05757e-05	6.46217e-06	0.963762	4.39292e-06	1.51215e-05	-0.0336816	0.0730657	8.29826	0.0090416	0.0090146	2.68089e-05	
119450	5.76057	4.02029	4.17335	4.12821	4.11277	0.379918	1.84215	-7.74595	0.526657	-0.34996	0.117991	-33.3336	0	294.615	285.615	0.000189655	5.46639	4.05975e-05	6.45643e-06	0.963856	4.39263e-06	1.51239e-05	-0.0336502	0.0730715	8.29776	0.00904703	0.00902004	2.68173e-05	
119700	5.76371	4.0214	4.17453	4.12935	4.11389	0.380049	1.84278	-7.74497	0.527196	-0.349536	0.11804	-33.335	0	294.62	285.62	0.00018972	5.46689	4.06195e-05	6.45065e-06	0.963852	4.39233e-06	1.51262e-05	-0.0336046	0.0730773	8.29724	0.00905246	0.00902551	2.68256e-05	
119952	5.76674	4.02257	4.17572	4.13049	4.11501	0.38018	1.84342	-7.74397	0.527615	-0.349107	0.11809	-33.3363	0	294.624	285.624	0.000189786	5.46739	4.06414e-05	6.44494e-06	0.964133	4.39207e-06	1.51286e-05	-0.0335994	0.0730832	8.29674	0.00905799	0.00903096	2.68341e-05	
120205	5.76988	4.02371	4.17692	4.13164	4.11614	0.380312	1.84407	-7.74297	0.528135	-0.348676	0.11814	-33.3377	0	294.629	285.629	0.000189852	5.46789	4.06635e-05	6.43912e-06	0.964195	4.39177e-06	1.5131e-05	-0.0335624	0.073089	8.29623	0.00906353	0.00903649	2.68426e-05	
120458	5.77303	4.02484	4.17811	4.13279	4.11727	0.380443	1.84471	-7.74197	0.528662	-0.348245	0.118189	-33.339	0	294.634	285.634	0.000189917	5.46839	4.06857e-05	6.43331e-06	0.964249	4.39148e-06	1.51333e-05	-0.0335238	0.0730949	8.29571	0.00906902	0.00904203	2.68511e-05	
120710	5.77607	4.026	4.1793	4.13393	4.1184	0.380574	1.84535	-7.74098	0.529101	-0.347814	0.118239	-33.3404	0	294.638	285.638	0.000189983	5.46889	4.07076e-05	6.42758e-06	0.964494	4.39121e-06	1.51357e-05	-0.033513	0.0731007	8.29521	0.00907452	0.00904749	2.68595e-05	
120963	5.77924	4.02712	4.18049	4.13508	4.11953	0.380706	1.84599	-7.73999	0.529644	-0.34738	0.118289	-33.3417	0	294.643	285.643	0.000190049	5.46939	4.07298e-05	6.42174e-06	0.964504	4.3909e-06	1.5138e-05	-0.0334685	0.0731066	8.2947	0.00908002	0.00905303	2.6868e-05	
